name,type,category,division,description,url,source,retrieved_at
Axletronic,Product,Products,SMO,"Integrated solution monitors temperature, speed, rotation of wheelset bearings SKF diagnostic services are available through Railigent X to ensure availabili...",https://www.siemens.com/en-us/products/skf-axletronic/,sitemap-en-us,2026-06-25T16:09:53+00:00
Axele on-the-job (Digital Work Instructions),Product,Products,DI SW,"Integrated platform to create & facilitate Guidance, Troubleshooting, Inspection and Training through interactive digital instructions.",https://www.siemens.com/en-us/products/axians-axele-on-the-job-digital-work-instructions/,sitemap-en-us,2026-06-25T16:09:55+00:00
"Automation Standardization (Develop, Integrate, Realize)",Product,Products,DI FA,Integrate or realize your own automation standard for automatic production lines based on solutions like SICAR or DDAP with support of FFT.,https://www.siemens.com/en-us/products/fft-produktionssysteme-automation-standardization-develop-integrate-realize/,sitemap-en-us,2026-06-25T16:09:56+00:00
Automation Project Health Check,Product,Products,DI SW,Analysis of project status and target cost delivery timelines,https://www.siemens.com/en-us/products/digital-technologies-group-automation-project-health-check/,sitemap-en-us,2026-06-25T16:09:57+00:00
Automatic Recipe Control,Product,Products,DI SW,Optimize recipe management by reducing formulation errors and increasing operational efficiency with a scalable architecture integrated with ERP.,https://www.siemens.com/en-us/products/maval-automatic-recipe-control/,sitemap-en-us,2026-06-25T16:09:58+00:00
Automated Valve Monitoring,Product,Products,SI B,"Automated valve detection utilising existing plant cameras to monitor valve status at set intervals, generating alerts based on predefined rules",https://www.siemens.com/en-us/products/unleash-live-automated-valve-monitoring/,sitemap-en-us,2026-06-25T16:10:00+00:00
Automated Monitoring,Product,Products,SMO,"The overall switch performance, switch load, switch instability, and point machine functionality is merely a selection of what TrackSwitch360 from Railmonito...",https://www.siemens.com/en-us/products/railmonitor-automated-monitoring/,sitemap-en-us,2026-06-25T16:10:01+00:00
Audio Connector,Product,Industrial edge,DI FA,,https://www.siemens.com/en-us/products/industrial-edge/audio-connector/,sitemap-en-us,2026-06-25T16:10:02+00:00
Asset Performance,Product,Products,ADV,"At Siemens Advanta, asset performance management means integrating and monitoring online, external and historical data with innovative artificial intelligenc...",https://www.siemens.com/en-us/products/siemens-advanta-asset-performance/,sitemap-en-us,2026-06-25T16:10:03+00:00
Assembly Line Simulation,Product,Products,DI FA,Assembly Line and complex plant simulation consultancy for performance enhancement and process optimization.,https://www.siemens.com/en-us/products/masmec-assembly-line-simulation/,sitemap-en-us,2026-06-25T16:10:04+00:00
AS-Interface – the clever field bus standard,Product,Sirius,SI EP,"AS-Interface connects sensors and actuators to higher control levels with ease, safety, and integration—cost-effective, IEC 62026-2 compliant & PROFIBUS ready.",https://www.siemens.com/en-us/products/sirius/as-interface/,sitemap-en-us,2026-06-25T16:10:05+00:00
"Arc Mitigation Low-Voltage Switchgear, Type WL",Product,Low voltage,SI EP,"Siemens offers arc mitigating, metal-enclosed, low-voltage switchgear solution designed to provide an additional degree of protection in normal operating duties",https://www.siemens.com/en-us/products/low-voltage/arc-resistant-low-voltage-switchgear/,sitemap-en-us,2026-06-25T16:10:06+00:00
anexio® Data and Information,Product,Products,DI PA,"anexio® Data and Information extends SIMATIC PCS neo with a solution for acquiring, processing, storing, and visualizing operating data – for efficiency, tra...",https://www.siemens.com/en-us/products/bn-automation-anexio-data-and-information/,sitemap-en-us,2026-06-25T16:10:07+00:00
AM-technology consulting and implementation,Product,Products,DI MC,"Consulting in AM Digitalization and AM- technology,Design and Implementation of a Digital Thread adapted to your additive manufacturing process",https://www.siemens.com/en-us/products/vlm-robotics-am-technology-consulting-and-implementation/,sitemap-en-us,2026-06-25T16:10:08+00:00
Allorado Gateway,Product,Products,SI B,Allorado is the next-generation LoRa gateway that allows users to easily complement their existing building installations with data from LoRa sensors.,https://www.siemens.com/en-us/products/allorado-gateway/,sitemap-en-us,2026-06-25T16:10:10+00:00
Alhona's Logistics Simulation Library,Product,Products,DI SW,"Alhona offers any user the ability to create agile and modular simulation environments for automated and manual intralogistics processes, without previous Pl...",https://www.siemens.com/en-us/products/smart-industry-consulting-and-technologies-alhona-s-logistics-simulation-library/,sitemap-en-us,2026-06-25T16:10:11+00:00
Alarm Notification Service (ANS),Product,Fire detection,SI B,"Siemens Alarm Notification Service: Real-time, cloud-based crisis alerts across multiple platforms for seamless facility safety and communication management.",https://www.siemens.com/en-us/products/fire-detection/alarm-notification-service/,sitemap-en-us,2026-06-25T16:10:12+00:00
AIRLOCK(InterLock) System,Product,Products,SI B,"The Air-Lock system minimizes pressure loss and prevents cross-contamination by blocking gases, bacteria, UV rays, and noise with interlocking doors.",https://www.siemens.com/en-us/products/rodem-technology-airlock-interlock-system/,sitemap-en-us,2026-06-25T16:10:13+00:00
Air Handling Units,Product,Hvac,SI B,"With our complete solution for air handling units, we can ensure cost-effectiveness, efficient installation and high performance.",https://www.siemens.com/en-us/products/hvac/air-handling-units/,sitemap-en-us,2026-06-25T16:10:14+00:00
AI-Enhanced Occupancy and Utilization Analytics,Product,Products,SI,"Lambent Spaces uses existing Wi-Fi data to provide visualizations, analytics dashboards, and reports to evaluate and optimize space utilzation",https://www.siemens.com/en-us/products/lambent-spaces-ai-enhanced-occupancy-and-utilization-analytics/,sitemap-en-us,2026-06-25T16:10:15+00:00
AI-Driven CNC Programming for Siemens NX CAM,Product,Products,DI SW,Helps CAM users accelerate programming and improve consistency. It serves CNC programmers and manufacturing engineers by providing AI-driven recommendations...,https://www.siemens.com/en-us/products/lambda-function-ai-driven-cnc-programming-for-siemens-nx-cam-free-plan/,sitemap-en-us,2026-06-25T16:10:16+00:00
AI Mapping & Indoor Location,Product,Products,SI B,"Enterprise-ready, scalable indoor location and mapping solution for smart buildings.",https://www.siemens.com/en-us/products/pointr-ai-mapping-indoor-location/,sitemap-en-us,2026-06-25T16:10:18+00:00
AI Implementation,Product,Products,ADV,"Siemens Advanta offers clients a practical, ROI-focused approach for implementing relevant DAAI use cases within their operations. By combining our industria...",https://www.siemens.com/en-us/products/siemens-advanta-ai-implementation/,sitemap-en-us,2026-06-25T16:10:19+00:00
AI Driven Process Automation,Product,Products,GBS,We use a holistic & technology-agnostic approach to identify the best-fitting digital solutions for your business objectives. Leveraging the potential of Gen...,https://www.siemens.com/en-us/products/global-business-services-gbs-ai-driven-process-automation/,sitemap-en-us,2026-06-25T16:10:21+00:00
AI Chilled Water Plant Optimization,Product,Products,SI B,"Maximize your BMS with Exergenics award-winning chilled water plant optimization technology—no black box, no training, no security issues. Save 5–35% energy...",https://www.siemens.com/en-us/products/exergenics-ai-chilled-water-plant-optimization/,sitemap-en-us,2026-06-25T16:10:22+00:00
AI & Analytics Consulting,Product,Products,ADV,"Siemens Advanta helps companies to identify, evaluate and prioritize business opportunities from analytics and AI by assessing data readiness and identifying...",https://www.siemens.com/en-us/products/siemens-advanta-ai-analytics-consulting/,sitemap-en-us,2026-06-25T16:10:23+00:00
AerWatch,Product,Products,SI B,"AI-driven video analytics. Real-time insights, VMS integration, privacy-focused. Transforms security data into actionable intelligence. Scalable.",https://www.siemens.com/en-us/products/aervision-technologies-aerwatch/,sitemap-en-us,2026-06-25T16:10:24+00:00
Aerosophia Water Management & Dike Inspections Solution,Product,Products,DI SW,"Aerosophia optimizes water management with AI-driven drone insights, enhancing monitoring, compliance, and decision-making for water authorities.",https://www.siemens.com/en-us/products/aerosophia-water-management-dike-inspections-solution/,sitemap-en-us,2026-06-25T16:10:26+00:00
AerMeal,Product,Products,SI B,"Utilising AI and 3D Imaging, Aermeal provides precise food measurements, quality assessments, and nutrition insights, ideal for many applications.",https://www.siemens.com/en-us/products/aervision-technologies-aermeal/,sitemap-en-us,2026-06-25T16:10:27+00:00
AerialView Industrial Reporting Software,Product,Products,DI FA,"AerialView is our MIS reporting tool for generating automated reports from Automation System, with user defined templates.",https://www.siemens.com/en-us/products/hi-mak-aerialview-industrial-reporting-software/,sitemap-en-us,2026-06-25T16:10:28+00:00
AerAccess Card,Product,Products,SI B,"Streamlines ASIC/access control. Integrates with major systems. User-friendly activation, customizable design. Reduces admin tasks, enhances security.",https://www.siemens.com/en-us/products/aervision-technologies-aeraccess-card/,sitemap-en-us,2026-06-25T16:10:29+00:00
AdvFlow,Product,Products,ADV,"Siemens Advanta's AdvFlow enables intelligent, AI-driven material flow optimization that makes it possible to set up production efficiently and flexibly even...",https://www.siemens.com/en-us/products/siemens-advanta-advflow/,sitemap-en-us,2026-06-25T16:10:31+00:00
Advanced Teamcenter X Implementation,Product,Products,DI SW,"Cloud-based Teamcenter X implementation for agile, scalable PLM solutions tailored to your business needs.",https://www.siemens.com/en-us/products/clevr-advanced-teamcenter-x-implementation/,sitemap-en-us,2026-06-25T16:10:32+00:00
Advanced Print Marks - DMC & QR for NX,Product,Products,DI SW,"Enables automated, machine-readable part serialization directly within Siemens NX. Using templates and data sources manufacturers generate consistent DMC/QR...",https://www.siemens.com/en-us/products/additive-marking-advanced-print-marks-dmc-qr-for-nx/,sitemap-en-us,2026-06-25T16:10:33+00:00
Advanced Planning and Scheduling Services,Product,Products,DI SW,End-to end consulting and implementation of production planning & sequencing projects based on Siemens OPCENTER APS.,https://www.siemens.com/en-us/products/neo-europe-advanced-planning-and-scheduling-services/,sitemap-en-us,2026-06-25T16:10:34+00:00
Advanced Opcenter X Implementation Services,Product,Products,DI SW,"Implement Siemens Opcenter X for scalable, cloud-based manufacturing operations management, enhancing efficiency and flexibility.",https://www.siemens.com/en-us/products/clevr-advanced-opcenter-x-implementation-services/,sitemap-en-us,2026-06-25T16:10:35+00:00
Advanced Manufacturing Operations Management,Product,Products,DI SW,"Optimize manufacturing with comprehensive MOM solutions, enhancing productivity, quality, and efficiency.",https://www.siemens.com/en-us/products/clevr-advanced-manufacturing-operations-management/,sitemap-en-us,2026-06-25T16:10:37+00:00
Advanced Manufacturing Execution Systems (MES),Product,Products,DI SW,"Enhance manufacturing efficiency and quality with MES, integrating planning, scheduling, and execution for optimal results.",https://www.siemens.com/en-us/products/clevr-advanced-manufacturing-execution-systems-mes/,sitemap-en-us,2026-06-25T16:10:38+00:00
Boost CNC productivity with real-time optimization,Product,Machinum,DI,"Boost machining process productivity with real-time optimization, tool monitoring, and analytics. Increase cycle time, and throughput across any CNC machine.",https://www.siemens.com/en-us/products/machinum/adaptive-control-monitoring/,sitemap-en-us,2026-06-25T16:10:39+00:00
Adage Solution for Cement Industry Kiln Inlet application,Product,Products,DI PA,"Adage kiln-inlet probe handles 1400 °C, 2000 g/m³ dust, alkali. Power-cyl retraction, air-blast clean, multi-filters, AI diagnostics ensure safe, accurate O₂...",https://www.siemens.com/en-us/products/adage-automation-adage-solution-for-cement-industry-kiln-inlet-application/,sitemap-en-us,2026-06-25T16:10:40+00:00
Adage Extractive Gas Analytical Solution with Siemens TDLAS,Product,Products,DI PA,"Extractive heated-cell TDLAS handles tiny pipes, dusty hot flows, vibration, engine exhaust. SHS tar filter, return line. Siemens optics + Adage design give...",https://www.siemens.com/en-us/products/adage-automation-adage-extractive-gas-analytical-solution-with-siemens-tdlas/,sitemap-en-us,2026-06-25T16:10:41+00:00
Active Tester,Product,Products,DI SW,PLM upgrades that use manual validation cycles of their business process use cases can take months. There is a need for a test automation solutions that are...,https://www.siemens.com/en-us/products/hcltech-active-tester/,sitemap-en-us,2026-06-25T16:10:42+00:00
Active Noise Control,Product,Products,DI CS,"Enable your robot, machine or factory to do as humans do, namely listen to its surroundings and make the noise actionable",https://www.siemens.com/en-us/products/rocket-science-active-noise-control/,sitemap-en-us,2026-06-25T16:10:43+00:00
Actility LoRaWAN connectivity,Product,Products,SI B,ThingPark Enterprise is dedicated to private LoRaWAN and connects your devices  to applications in a secure and scalable manner.,https://www.siemens.com/en-us/products/actility-lorawan-connectivity/,sitemap-en-us,2026-06-25T16:10:45+00:00
Acoustic Intelligence,Product,Products,DI CS,Active noise control solutions tailored to your specific sound requirements and design needs. Experienced across industries (earbuds to waste plants).,https://www.siemens.com/en-us/products/rocket-science-acoustic-intelligence/,sitemap-en-us,2026-06-25T16:10:46+00:00
Acend™ Notification UL: Integrated Life Safety Solution,Product,Building evacuation,SI B,Siemens Acend™ Notification UL alerts occupants to emergencies and guides them with clear instructions to ensure safety and evacuation.,https://www.siemens.com/en-us/products/building-evacuation/acend-conventional-notification/,sitemap-en-us,2026-06-25T16:10:47+00:00
accXsys,Product,Products,DI SW,AccXsys is templatized Industry Solution designed for Siemens Polarion ALM to enable accelerated adoption and enabling compliance with standards and regulati...,https://www.siemens.com/en-us/products/hcltech-accxsys/,sitemap-en-us,2026-06-25T16:10:49+00:00
Access It!,Product,Products,SI B,"Access It! by acre security is a transformational on-premise access control solution. As an industry leader, it offers flexibility, open architecture, cost s...",https://www.siemens.com/en-us/products/acre-security-access-it/,sitemap-en-us,2026-06-25T16:10:50+00:00
Accelerate Your Data-Driven Manufacturing: FFT & Snowflake,Product,Products,DI FA,From shopfloor to cloud – securely connect your production data to Snowflake with FFT DataBridge.,https://www.siemens.com/en-us/products/fft-produktionssysteme-accelerate-your-data-driven-manufacturing-fft-snowflake/,sitemap-en-us,2026-06-25T16:10:51+00:00
Abeeway Smart Badge with panic button for personal safety,Product,Products,SI B,The Abeeway Smart Badge is a portable  tracker in ID card format including a panic button. It supports seamless outdoor and indoor geolocation.,https://www.siemens.com/en-us/products/actility-abeeway-smart-badge-with-panic-button-for-personal-safety/,sitemap-en-us,2026-06-25T16:10:52+00:00
Abeeway Robust Manageable Beacon,Product,Products,SI B,"Rugged, manageable, long lifetime beacon with Bluetooth and LoRaWAN capabilities, designed for use in harsh /hazardous environments.",https://www.siemens.com/en-us/products/actility-abeeway-robust-manageable-beacon/,sitemap-en-us,2026-06-25T16:10:54+00:00
Abeeway Compact Tracker,Product,Products,SI B,The Abeeway Compact Tracker is a robust device for outdoor & indoor geolocation. It has a IK08/IP68 casing and is available for ATEX zone 2 and 0.,https://www.siemens.com/en-us/products/actility-abeeway-compact-tracker/,sitemap-en-us,2026-06-25T16:10:55+00:00
"Abeeway Combo (LTE-M, Nb-Iot, Lorawan) Tracking device",Product,Products,SI B,"LTE-M, NB-IoT & LoRa LPWAN - Indoor & Outdoor robust IP68 tracker",https://www.siemens.com/en-us/products/actility-abeeway-combo-lte-m-nb-iot-lorawan-tracking-device/,sitemap-en-us,2026-06-25T16:10:56+00:00
Replacement camera system for 8DA10 & 8DB10 GIS,Product,Medium voltage power distribution,SI EA,"Upgrade 8DA10/8DB10 gas-insulated switchgear with future-proof camera system: easy installation, RJ45 networking, and simplified web browser access.",https://www.siemens.com/en-us/products/medium-voltage-power-distribution/8da10-8db10-replacement-camera-system/,sitemap-en-us,2026-06-25T16:10:57+00:00
6E iBHMS for Batteries,Product,Products,SI B,Continuous monitoring of the UPS and Battery health is crucial to any Energy Intensive entity/organization. 6E iBHMS provides Unique insights into the health...,https://www.siemens.com/en-us/products/sixth-energy-technologies-6e-ibhms-for-batteries/,sitemap-en-us,2026-06-25T16:10:58+00:00
4i Insights Hub Service,Product,Products,ADV,"Siemens Advanta's 4I approach - Identify need, Inspiration, Ideation generation and Implementation - can help the client to setup an IoT journey in a fast an...",https://www.siemens.com/en-us/products/siemens-advanta-4i-insights-hub-service/,sitemap-en-us,2026-06-25T16:10:59+00:00
4i Industrial Edge Svc.,Product,Products,ADV,"Siemens Advanta's 4I approach - Identify need, Inspiration, Ideation generation and Implementation - can help clients to setup an edge computing journey in a...",https://www.siemens.com/en-us/products/siemens-advanta-4i-industrial-edge-svc/,sitemap-en-us,2026-06-25T16:11:01+00:00
48(E) Tax Credit for Renewable Energy and/or Battery Storage,Product,Products,SI E,Maximize your 48/48E Tax Credit for installation of renewable energy and/or battery storage.,https://www.siemens.com/en-us/products/giraffe-48-e-tax-credit-for-renewable-energy-and-or-battery-storage/,sitemap-en-us,2026-06-25T16:11:02+00:00
45W Commercial Clean Vehicles,Product,Products,SI E,"Maximize your 45W Tax Credit for organizational purchase of qualified clean vehicles, including electric, hydrogen and plug-in hybrids.",https://www.siemens.com/en-us/products/giraffe-45w-commercial-clean-vehicles/,sitemap-en-us,2026-06-25T16:11:03+00:00
4.0 Strategy,Product,Products,DI FA,"Together with your team we develop the governance concept & organizational structure, train ambassadors to become active throughout the organization, develop...",https://www.siemens.com/en-us/products/onward-partners-4-0-strategy/,sitemap-en-us,2026-06-25T16:11:05+00:00
4.0 Roadmap,Product,Products,DI FA,The 1Digital Path relys on our proven Industrie 4.0 Maturity Index framework to carry out roadmaps. Based on maturity levels it reflects digital readiness an...,https://www.siemens.com/en-us/products/onward-partners-4-0-roadmap/,sitemap-en-us,2026-06-25T16:11:06+00:00
4.0 Maturity Platform,Product,Products,DI FA,"The platform provides a central cockpit, that summarizes company-wide results and standardize taken measures, and enable to run assessments. Companies can us...",https://www.siemens.com/en-us/products/onward-partners-4-0-maturity-platform/,sitemap-en-us,2026-06-25T16:11:07+00:00
Type 3WA Metal-Enclosed Low-Voltage Switchgear,Product,Low voltage,SI EP,"Siemens Type WL low voltage metal-enclosed switchgear is designed, constructed and tested to provide superior power distribution, power monitoring and control.",https://www.siemens.com/en-us/products/low-voltage/3wa-low-voltage-switchgear/,sitemap-en-us,2026-06-25T16:11:08+00:00
3D Product Configurator,Product,Products,DI SW,"Enable manufacturers to configure complex products using PLM data and rules. Guide users through valid options, visualize products in 3D, and generate accura...",https://www.siemens.com/en-us/products/missoun-3d-product-configurator/,sitemap-en-us,2026-06-25T16:11:10+00:00
3D LIGHT,Product,Products,SI B,"3D LIGHT is a touchless terminal offering hybrid face detection, iris recognition, and optional thermal sensor for ultimate security. With a large capacity o...",https://www.siemens.com/en-us/products/touchless-biometric-systems-3d-light/,sitemap-en-us,2026-06-25T16:11:11+00:00
3D Layout Planning in VR,Product,Products,DI FA,Halocline enables the creation and optimization of shopfloor layouts and production processes in VR. Users place equipment and materials and validate workflo...,https://www.siemens.com/en-us/products/halocline-3d-layout-planning-in-vr/,sitemap-en-us,2026-06-25T16:11:13+00:00
3D FLY,Product,Products,SI B,"3D FLY is a touchless device, that redefines identification in high-speed environments. This smart device utilizes AI-powered algorithms, guaranteeing secure...",https://www.siemens.com/en-us/products/touchless-biometric-systems-3d-fly/,sitemap-en-us,2026-06-25T16:11:14+00:00
3D FLASH+,Product,Products,SI B,"3D FLASH+ offers advanced 3D facial recognition, and walk-through verification integrated with two-factor authentication methods. Advanced 3D facial recognit...",https://www.siemens.com/en-us/products/touchless-biometric-systems-3d-flash/,sitemap-en-us,2026-06-25T16:11:15+00:00
3D Data Manager by RIIICO,Product,Products,DI,RIIICO’s 3D data manager is the gateway to CAD-compatible reality data – integrating seamlessly with established simulation and planning workflows.,https://www.siemens.com/en-us/products/3d-data-manager-by-riiico/,sitemap-en-us,2026-06-25T16:11:16+00:00
3D AIR,Product,Products,SI B,"3D AIR is a touchless biometric solution that combines simplicity and precision. Using advanced scanning technology, it ensures unmatched accuracy and accomm...",https://www.siemens.com/en-us/products/touchless-biometric-systems-3d-air/,sitemap-en-us,2026-06-25T16:11:17+00:00
36ZERO Vision PROFESSIONAL License,Product,Products,DI FA,"AI-powered, visual quality inspection software for manufacturing. Hardware-agnostic, best-in-class accuracy without pseudo-defects thanks to error classifica...",https://www.siemens.com/en-us/products/36zero-vision-professional-license/,sitemap-en-us,2026-06-25T16:11:18+00:00
30C Tax Credit for Alternative Fuel Vehicle Refueling,Product,Products,SI E,Maximize your 30C  Tax Credit for installation of electric vehicle (EV) charging stations and other refueling infrastructure for low-carbon fuels.,https://www.siemens.com/en-us/products/giraffe-30c-tax-credit-for-alternative-fuel-vehicle-refueling/,sitemap-en-us,2026-06-25T16:11:19+00:00
"2N® Indoor Talk, Black",Product,Products,SI B,The design of the 2N® Indoor Talk indoor station will suit every flat or home.,https://www.siemens.com/en-us/products/2n-indoor-talk-black/,sitemap-en-us,2026-06-25T16:11:21+00:00
"2N® Access Unit M 13.56 MHz, NFC ready - 3m Eth cable",Product,Products,SI B,This version of the 2N® Access Unit M RFID reader can read most cards at a frequency of 13.56 MHz.,https://www.siemens.com/en-us/products/2n-access-unit-m-13-56-mhz-nfc-ready-3m-eth-cable/,sitemap-en-us,2026-06-25T16:11:22+00:00
2N Indoor View,Product,Products,SI,The main feature of the 2N® Indoor View indoor station is a 7″ touchscreen with a wide viewing angle.,https://www.siemens.com/en-us/products/2n-indoor-view/,sitemap-en-us,2026-06-25T16:11:23+00:00
2D SENSE,Product,Products,SI B,"2D SENSE is an intuitive biometric terminal offering a seamless user experience. Its capacitive touch sensor ensures high-security access, backed by FBI cert...",https://www.siemens.com/en-us/products/touchless-biometric-systems-2d-sense/,sitemap-en-us,2026-06-25T16:11:25+00:00
2D IRON,Product,Products,SI B,"2D IRON is an ultra-durable fingerprint terminal built to withstand tough environments. Its multispectral sensor identifies up to 50,000  fingerprints, regar...",https://www.siemens.com/en-us/products/touchless-biometric-systems-2d-iron/,sitemap-en-us,2026-06-25T16:11:26+00:00
24x7 Managed OT Service,Product,Products,X EM,"For the efficient and secure integration of IT and OT systems in production, Siemens and ENTIRETEC offer specialized know-how, dedicated hardware, and manage...",https://www.siemens.com/en-us/products/entiretec-24x7-managed-ot-service/,sitemap-en-us,2026-06-25T16:11:27+00:00
24 VISION system,Product,Products,DI FA,24 VISION offers a quality control system powered by AI. It ensures error-free production and worry-free quality management. It detects defects and configura...,https://www.siemens.com/en-us/products/24-vision-system/,sitemap-en-us,2026-06-25T16:11:28+00:00
Asset Visibility & Cybersecurity Package for SMBs,Product,Sinec,DI SW,"Identify and secure industrial assets fast. This cloud solution detects assets, maps vulnerabilities, and prioritizes risks—no hardware needed.",https://www.siemens.com/en-us/products/sinec/asset-visibility-cybersecurity-package-for-smb/,sitemap-en-us,2026-06-25T16:11:30+00:00
Clean Technology Finance,Product,Asset finance,CM,"Looking to invest in sustainability? With Siemens' clean technology finance solutions, we provide finance for renewable energy, and green innovations.",https://www.siemens.com/en-us/products/financial-services/asset-finance/clean-technology/,sitemap-en-us,2026-06-25T16:11:31+00:00
Arena-flow by CPFD,Product,Products,X EM,"Arena-flow simulates sand core and mold blowing, shooting, and curing, helping foundries optimize manufacturing. It replaces trial-and-error with virtual tes...",https://www.siemens.com/en-us/products/siemens-industry-software-arena-flow-by-cpfd/,sitemap-en-us,2026-06-25T16:11:32+00:00
Generator protection – SIPROTEC 7UM85,Product,Siprotec,SI EA,"The modular SIPROTEC 7UM85 generator protection relay for comprehensive protection and monitoring of generators, transformers and busbars.",https://www.siemens.com/en-us/products/siprotec/7um85/,sitemap-en-us,2026-06-25T16:11:33+00:00
Electrification X – Load Management,Product,Electrification x,SI EA,Boost efficiency with Siemens Electrification X Load Management. Remote control and grid optimization for utilities and operators.,https://www.siemens.com/en-us/products/electrification-x/load-management/,sitemap-en-us,2026-06-25T16:11:34+00:00
Electrification X - Sustainability Energy Management,Product,Electrification x,SI EA,"Siemens Sustainability Energy Management boosts efficiency, lowers costs, and reduces carbon emissions. Start optimizing your energy mix now.",https://www.siemens.com/en-us/products/electrification-x/sustainability-energy-management/,sitemap-en-us,2026-06-25T16:11:35+00:00
SINEC Security Guard,Product,Sinec,DI PA,"Discover SINEC Security Guard — the cloud‑based cybersecurity solution for the shop floor. Identify OT risks faster, prioritize what matters.",https://www.siemens.com/en-us/products/sinec/sinec-security-guard/,sitemap-en-us,2026-06-25T16:11:37+00:00
SITOP,Product,Products,CM,The comprehensive SITOP power supply portfolio offers controlled 24 V DC power supplies for a wide range of industrial applications and requirements.,https://www.siemens.com/en-us/products/sitop/,sitemap-en-us,2026-06-25T16:11:38+00:00
Siemens Vendor Financing Solutions,Product,Financial services,CM,"Accelerate growth with vendor financing solutions for OEMs, distributors, and resellers. Tailored, flexible solutions enhance sales and customer satisfaction.",https://www.siemens.com/en-us/products/financial-services/vendor-finance/,sitemap-en-us,2026-06-25T16:11:39+00:00
Building X resources,Product,Building x,SI B,"Review the many resources that can help you better understand the capabilities and features of Building X, our building operations management platform.",https://www.siemens.com/en-us/products/building-x/resources/,sitemap-en-us,2026-06-25T16:11:40+00:00
Equipment and technology finance,Product,Financial services,CM,"Our smart finance solutions fuel growth, innovation and enable businesses of any size to access the latest equipment and technology to build a better future.",https://www.siemens.com/en-us/products/financial-services/equipment-technology-finance/,sitemap-en-us,2026-06-25T16:11:41+00:00
What’s new in Xpedition IC Packaging - VX.2.14,Product,Innovator3d ic,DI SW EDA,Discover the new features and capabilities of the VX.2.14 release for IC Packaging.,https://www.siemens.com/en-us/products/innovator3d-ic/release-highlights-2-14/,sitemap-en-us,2026-06-25T16:11:42+00:00
Automation machine building and engineering,Solution,Solutions,DI FA,Boost productivity and enhance product quality with machine automation solutions. Unlock the power of automation machine building to streamline engineering.,https://www.siemens.com/en-us/solutions/automation-machine-building/,sitemap-en-us,2026-06-25T16:11:43+00:00
30-day trials,Product,Innovator3d ic,DI SW EDA,Explore the differentiated capabilities of Innovator3D IC and Calibre technologies in these self-contained cloud hosted virtual laboratories.,https://www.siemens.com/en-us/products/innovator3d-ic/free-trials/,sitemap-en-us,2026-06-25T16:11:44+00:00
Siemens Weltinvest Aktien,Product,Fonds invest,CM,"Aims to achieve an attractive long-term increase in value for investors. The fund invests mainly in the top companies in Europe, the USA and Japan.",https://www.siemens.com/en-us/products/fonds-invest/siemens-weltinvest-aktien/,sitemap-en-us,2026-06-25T16:11:45+00:00
Siemens Euroinvest Renten,Product,Fonds invest,CM,Siemens Euroinvest Renten aims to achieve an increase in value with relatively low fluctuations. Learn more.,https://www.siemens.com/en-us/products/fonds-invest/siemens-euroinvest-renten/,sitemap-en-us,2026-06-25T16:11:46+00:00
Siemens Balanced,Product,Fonds invest,CM,Siemens Balanced mixed fund aims to achieve attractive long-term value growth. The fund invests in equities and fixed-income securities.  Learn more.,https://www.siemens.com/en-us/products/fonds-invest/siemens-balanced/,sitemap-en-us,2026-06-25T16:11:48+00:00
Siemens Euroinvest Aktien,Product,Fonds invest,CM,Siemens Euroinvest Aktien aims to create attractive long-term value growth for investors and invests in top companies in Europe. Learn more.,https://www.siemens.com/en-us/products/fonds-invest/siemens-euroinvest-aktien/,sitemap-en-us,2026-06-25T16:11:49+00:00
Opcenter Execution Electronics,Product,Execution,DI SW PLM,Opcenter Execution Electronics is a digital manufacturing solution that improves productivity and quality in electronics and mechanical manufacturing.,https://www.siemens.com/en-us/products/opcenter/execution/electronics/,sitemap-en-us,2026-06-25T16:11:50+00:00
Opcenter Execution Medical Device MES,Product,Execution,DI SW PLM,Opcenter Execution Medical Device and Diagnostics is a leading manufacturing execution solution in the medical device and diagnostics industry.,https://www.siemens.com/en-us/products/opcenter/execution/medical-device/,sitemap-en-us,2026-06-25T16:11:51+00:00
Barracuda Virtual Reactor by CPFD,Product,Products,X EM,"Barracuda Virtual Reactor is a physics-based engineering software package that simulates the three-dimensional, transient, fluid-particle hydrodynamics, heat...",https://www.siemens.com/en-us/products/siemens-industry-software-barracuda-virtual-reactor-by-cpfd/,sitemap-en-us,2026-06-25T16:11:52+00:00
COMOS Mobile Worker for Digital Field Operations,Product,Comos,DI CM,"COMOS Mobile Worker digitalizes inspections, maintenance and safety checks by connecting field workers with plant data—anytime, anywhere.",https://www.siemens.com/en-us/products/comos/mobile-worker/,sitemap-en-us,2026-06-25T16:11:54+00:00
SIMATIC Ident,Product,Products,CM,"Discover Siemens' industrial identification & locating solutions. Our RFID, RTLS, and tracking tech optimize workflows & enhance production visibility.",https://www.siemens.com/en-us/products/simatic-ident/,sitemap-en-us,2026-06-25T16:11:55+00:00
Safety extra low-voltage converters,Product,Sinamics,DI MC,"Discover reliable safety extra low-voltage converters for secure electrical installations, ensuring optimal protection and performance in various applications.",https://www.siemens.com/en-us/products/sinamics/safety-extra-low-voltage-converters/,sitemap-en-us,2026-06-25T16:11:56+00:00
